speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
80.4328851618893,36.6991672647341,713.200000000094,8.18487252585021,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,60.9888399906529,1,80.4330180963244,1.64,1.74,462.752398520023,3.91965942171913,-0.248376469301953,-82.8382149188522,82.6254972911447,0,3934.68267084291,
80.4328851618893,36.7036430459929,713.300000000094,8.16708054975346,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,61.1217041122532,1,80.4330180963244,1.64,1.74,462.857625742047,3.90809544965885,-0.270561998528936,-82.8610239642065,82.7333650760492,0,3934.68267084291,
80.4328851618893,36.7081188272518,713.400000000094,8.14936575697034,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,61.2545682338535,1,80.4330180963244,1.64,1.74,462.962423950594,3.89359193102672,-0.339338504655079,-82.884037308713,82.8412199954776,0,3934.68267084291,
80.4328851618893,36.7125946085106,713.500000000094,8.11451985954423,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,61.5176115732628,1,80.4330180963244,1.64,1.74,463.066787546169,3.87808699359031,-0.362768678270123,-82.907259275982,82.9490855326737,0,3934.68267084291,
80.4328851618893,36.7170703897694,713.600000000094,8.07812082537254,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,61.7948024811758,1,80.4330180963244,1.64,1.74,463.170722239693,3.86236642715636,-0.367813745156547,-82.9306897193513,83.0569640219882,0,3934.68267084291,
80.4328851618893,36.7215461710282,713.700000000094,8.0420468808517,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,62.0719933890888,1,80.4330180963244,1.64,1.74,463.274231892899,3.84666857811769,-0.367282226761536,-82.9543279517146,83.1648552219334,0,3934.68267084291,
80.4328851618893,36.726021952287,713.800000000094,8.00629369014814,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,62.3491842970018,1,80.4330180963244,1.64,1.74,463.377320315707,3.83107163274949,-0.364921385815118,-82.9781732921258,83.2727588938162,0,3934.68267084291,
80.4328851618893,36.7304977335458,713.900000000094,7.9708569941917,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,62.6263752049148,1,80.4330180963244,1.64,1.74,463.47999126724,3.81560041335317,-0.361979778031941,-83.002225065719,83.3806748016915,0,3934.68267084291,
80.4328851618893,36.7349735148046,714.000000000094,7.93573260898432,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,62.9035661128278,1,80.4330180963244,1.64,1.74,463.582248456717,3.80026197678775,-0.358873061074166,-83.02648260363,83.4886027123168,0,3934.68267084291,
80.4328851618893,36.7394492960634,714.100000000094,7.90091642395322,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,63.1807570207408,1,80.4330180963244,1.64,1.74,463.684095544276,3.78505747825685,-0.355739315842885,-83.0509452429188,83.5965423951075,0,3934.68267084291,
80.4328851618893,36.7439250773223,714.200000000094,7.86640440034725,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,63.4579479286538,1,80.4330180963244,1.64,1.74,463.785536141889,3.76998612802669,-0.352624047995288,-83.0756123264939,83.7044936220932,0,3934.68267084291,
80.4328851618893,36.7484008585811,714.300000000094,7.83219256967509,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,63.7351388365668,1,80.4330180963244,1.64,1.74,463.886573814169,3.75504650685547,-0.349541986116729,-83.1004832030377,83.8124561678749,0,3934.68267084291,
80.4328851618893,36.7528766398399,714.400000000094,7.79827703218405,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,64.0123297444798,1,80.4330180963244,1.64,1.74,463.987212079249,3.74023700727564,-0.346497534120976,-83.1255572269328,83.920429809583,0,3934.68267084291,
80.4328851618893,36.7573524210987,714.500000000094,7.76465395537818,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,64.2895206523928,1,80.4330180963244,1.64,1.74,464.087454409486,3.72555597763835,-0.343491725716946,-83.15083375819,84.0284143268362,0,3934.68267084291,
80.4328851618893,36.7618282023575,714.600000000094,7.73131957257457,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,64.5667115603058,1,80.4330180963244,1.64,1.74,464.187304232331,3.71100177063484,-0.340524459359254,-83.1763121623774,84.1364095017012,0,3934.68267084291,
80.4328851618893,36.7663039836163,714.700000000094,7.6982701814967,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,64.8439024682188,1,80.4330180963244,1.64,1.74,464.28676493111,3.69657276014994,-0.337595239182386,-83.2019918105501,84.244415118653,0,3934.68267084291,
80.4328851618893,36.7707797648751,714.800000000094,7.66550214290368,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,65.1210933761318,1,80.4330180963244,1.64,1.74,464.385839845701,3.68226734428881,-0.334703498503707,-83.2278720791824,84.3524309645366,0,3934.68267084291,
80.4328851618893,36.7752555461339,714.900000000094,7.63301187925438,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,65.3982842840448,1,80.4330180963244,1.64,1.74,464.484532273334,3.66808394785383,-0.331848612688746,-83.2539523500995,84.4604568285286,0,3934.68267084291,
80.4328851618893,36.7797313273927,715.000000000094,7.60079587340536,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,65.6754751919578,1,80.4330180963244,1.64,1.74,464.582845469304,3.65402102176923,-0.329029970565404,-83.2802320104112,84.5684925020999,0,3934.68267084291,
80.4328851618893,36.7842071086516,715.100000000094,7.56885066734166,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,65.9526660998708,1,80.4330180963244,1.64,1.74,464.680782647666,3.64007704332134,-0.326246955340121,-83.3067104524471,84.6765377789798,0,3934.68267084291,
80.4328851618893,36.7886828899104,715.200000000094,7.53717286093946,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,66.2298570077838,1,80.4330180963244,1.64,1.74,464.778346981913,3.62625051496779,-0.323498978080698,-83.3333870736916,84.7845924551196,0,3934.68267084291,
80.4328851618893,36.7931586711692,715.300000000094,7.50575911075964,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,66.5070479156968,1,80.4330180963244,1.64,1.74,464.8755416057,3.61253996414268,-0.32078545441283,-83.360261276721,84.8926563286578,0,3934.68267084291,
80.4328851618893,36.797634452428,715.400000000094,7.47460612887146,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,66.7842388236098,1,80.4330180963244,1.64,1.74,464.972369613491,3.59894394308808,-0.318105803905282,-83.3873324691413,85.0007291998855,0,3934.68267084291,
80.4328851618893,36.8021102336868,715.500000000094,7.44371068170535,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,67.0614297315228,1,80.4330180963244,1.64,1.74,465.068834061163,3.58546102800322,-0.31545946603283,-83.414600063527,85.108810871213,0,3934.68267084291,
80.4328851618893,36.8065860149456,715.600000000094,7.41306958893406,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,67.3386206394358,1,80.4330180963244,1.64,1.74,465.164937966699,3.57208981759864,-0.312845914098883,-83.4420634773606,85.216901147136,0,3934.68267084291,
80.4328851618893,36.8110617962044,715.700000000094,7.38267972238133,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,67.6158115473488,1,80.4330180963244,1.64,1.74,465.260684310835,3.55882893551987,-0.31026456470018,-83.4697221329734,85.3249998342041,0,3934.68267084291,
80.4328851618893,36.8155375774632,715.800000000094,7.35253800495726,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,67.8930024552618,1,80.4330180963244,1.64,1.74,465.356076037546,3.54567702580896,-0.307714940619602,-83.4975754574874,85.4331067409879,0,3934.68267084291,
80.4328851618893,36.8200133587221,715.900000000094,7.32264140961975,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,68.1701933631748,1,80.4330180963244,1.64,1.74,465.451116054801,3.5326327559497,-0.305196493391096,-83.5256228827575,85.5412216780485,0,3934.68267084291,
80.4328851618893,36.8244891399809,716.000000000094,7.29298695836103,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,68.4473842710878,1,80.4330180963244,1.64,1.74,465.545807235047,3.51969481488362,-0.302708720969017,-83.5538638453153,85.6493444579065,0,3934.68267084291,
80.4328851618893,36.8289649212397,716.100000000094,7.26357172121885,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,68.7245751790008,1,80.4330180963244,1.64,1.74,465.640152415801,3.50686191212498,-0.300251142012939,-83.582297786313,85.7574748950119,0,3934.68267084291,
80.4328851618893,36.8334407024985,716.200000000094,7.23439281531144,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,69.0017660869138,1,80.4330180963244,1.64,1.74,465.734154400261,3.49413277846638,-0.297823258674429,-83.6109241514693,85.8656128057147,0,3934.68267084291,
80.4328851618893,36.8379164837573,716.300000000094,7.2054474038956,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,69.2789569948268,1,80.4330180963244,1.64,1.74,465.827815957795,3.48150616517421,-0.295424591928397,-83.6397423910148,85.9737580082359,0,3934.68267084291,
80.4328851618893,36.8423922650161,716.400000000094,7.17673269544742,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,69.5561479027398,1,80.4330180963244,1.64,1.74,465.921139824496,3.46898084270228,-0.29305469284779,-83.6687519596392,86.081910322639,0,3934.68267084291,
80.4328851618893,36.8468680462749,716.500000000094,7.14824594276481,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,69.8333388106527,1,80.4330180963244,1.64,1.74,466.014128703765,3.45655560194443,-0.290713083196768,-83.6979523164392,86.1900695708019,0,3934.68267084291,
80.4328851618893,36.8513438275337,716.600000000094,7.11998444209132,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,70.1105297185657,1,80.4330180963244,1.64,1.74,466.106785266758,3.44422925274834,-0.288399319513566,-83.7273429248668,86.2982355763899,0,3934.68267084291,
80.4328851618893,36.8558196087925,716.700000000094,7.09194553226068,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,70.3877206264787,1,80.4330180963244,1.64,1.74,466.199112152929,3.432000622868,-0.286112982844368,-83.7569232526784,86.4064081648287,0,3934.68267084291,
80.4328851618893,36.8602953900514,716.800000000094,7.06412659386153,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,70.6649115343917,1,80.4330180963244,1.64,1.74,466.291111970566,3.41986855988725,-0.283853609230427,-83.7866927718856,86.5145871632776,0,3934.68267084291,
80.4328851618893,36.8647711713102,716.900000000094,7.03652504842161,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,70.9421024423047,1,80.4330180963244,1.64,1.74,466.382787297177,3.40783192835402,-0.28162080176349,-83.8166509587053,86.6227724006042,0,3934.68267084291,
80.4328851618893,36.869246952569,717.000000000094,7.00913835761111,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,71.2192933502177,1,80.4330180963244,1.64,1.74,466.474140680075,3.39588961081098,-0.279414139420855,-83.8467972935118,86.7309637073586,0,3934.68267084291,
80.4328851618893,36.8737227338278,717.100000000095,6.98196402246451,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,71.4964842581307,1,80.4330180963244,1.64,1.74,466.565174636822,3.3840405075719,-0.277233206412993,-83.8771312607886,86.8391609157482,0,3934.68267084291,
80.4328851618893,36.8781985150866,717.200000000095,6.95499958262044,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,71.7736751660437,1,80.4330180963244,1.64,1.74,466.655891655643,3.37492092430899,-0.21337068790047,-83.9076523490822,86.9473638596137,0,3934.68267084291,
80.4328851618893,36.8826742963454,717.300000000095,6.9282426155791,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,72.0508660739567,1,80.4330180963244,1.64,1.74,466.746294195925,3.36318606985847,-0.274560130033817,-83.9383600509552,87.0555723744046,0,3934.68267084291,
80.4328851618893,36.8871500776042,717.400000000095,6.90169073597676,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,72.3280569818697,1,80.4330180963244,1.64,1.74,466.836597167421,3.35428650610996,-0.208222896188389,-83.969253862941,87.1637862971559,0,3934.68267084291,
80.4328851618893,36.891625858863,717.500000000095,6.88620272974206,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,72.4907326162423,1,80.4330180963244,1.64,1.74,466.926514113466,3.34280456294543,-0.268642770269122,-84.0003277998768,87.2719848530248,0,3934.68267084291,
80.4328851618893,36.8961016401218,717.600000000095,6.86048394581434,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,72.7624880060434,1,80.4330180963244,1.64,1.74,467.016128779135,3.33152915847513,-0.263810389008546,-84.0315867974463,87.3801874634265,0,3934.68267084291,
80.4328851618893,36.9005774213807,717.700000000095,6.8349565575341,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,73.0342433958445,1,80.4330180963244,1.64,1.74,467.105443433271,3.3203782997985,-0.260896393828606,-84.063030370446,87.4883939675404,0,3934.68267084291,
80.4328851618893,36.9050532026395,717.800000000095,6.80961843631162,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,73.3059987856456,1,80.4330180963244,1.64,1.74,467.194460319386,3.30932403588867,-0.258636368206352,-84.0946580373341,87.5966042060386,0,3934.68267084291,
80.4328851618893,36.9095289838983,717.900000000095,6.78446748500446,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,73.5777541754467,1,80.4330180963244,1.64,1.74,467.283181656022,3.29835643875355,-0.256608627595103,-84.12646932019,87.7048180210642,0,3934.68267084291,
80.4328851618893,36.9140047651571,718.000000000095,6.75950163733893,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,73.8495095652478,1,80.4330180963244,1.64,1.74,467.371609637093,3.28747159755421,-0.254672388796262,-84.1584637446757,87.8130352562109,0,3934.68267084291,
80.4328851618893,36.9184805464159,718.100000000095,6.73471885734414,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,74.1212649550489,1,80.4330180963244,1.64,1.74,467.459746432265,3.27666761468358,-0.252780548267458,-84.1906408399963,87.9212557565028,0,3934.68267084291,
